2023-03-28 22:06:20,795 INFO  Logger.cs: 70 - 
2023-03-28 22:52:34,885 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-03-28 22:52:34,887 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-03-28 22:52:34,926 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2023-03-28 22:52:37,108 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Right_Leg to child Wheel4 failed
2023-03-28 22:52:44,677 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from no_steering_urdf
2023-03-28 22:52:44,677 INFO  ExportHelperExtension.cs: 1136 - Found 56 in no_steering_urdf
2023-03-28 22:52:44,678 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in no_steering_urdf
2023-03-28 22:52:44,678 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-28 22:52:44,679 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-03-28 22:52:44,679 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from right_leg-1
2023-03-28 22:52:44,680 INFO  ExportHelperExtension.cs: 1136 - Found 34 in right_leg-1
2023-03-28 22:52:44,680 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in right_leg-1
2023-03-28 22:52:44,681 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_leg-1
2023-03-28 22:52:44,681 INFO  ExportHelperExtension.cs: 1136 - Found 35 in left_leg-1
2023-03-28 22:52:44,682 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_leg-1
2023-03-28 22:52:44,682 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2023-03-28 22:52:44,683 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-1
2023-03-28 22:52:44,683 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2023-03-28 22:52:44,684 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-2
2023-03-28 22:52:44,684 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-2
2023-03-28 22:52:44,685 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-2
2023-03-28 22:52:44,685 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-3
2023-03-28 22:52:44,685 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-3
2023-03-28 22:52:44,686 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-3
2023-03-28 22:52:44,686 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-4
2023-03-28 22:52:44,687 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-4
2023-03-28 22:52:44,687 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-4
2023-03-28 22:52:44,688 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2023-03-28 22:52:44,688 INFO  ExportHelperExtension.cs: 1136 - Found 124 in body-1
2023-03-28 22:52:44,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2023-03-28 22:52:44,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from no_steering_urdf
2023-03-28 22:52:44,694 INFO  ExportHelperExtension.cs: 1136 - Found 56 in no_steering_urdf
2023-03-28 22:52:44,694 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in no_steering_urdf
2023-03-28 22:52:44,694 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-28 22:52:44,695 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-03-28 22:52:44,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from right_leg-1
2023-03-28 22:52:44,716 INFO  ExportHelperExtension.cs: 1136 - Found 34 in right_leg-1
2023-03-28 22:52:44,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in right_leg-1
2023-03-28 22:52:44,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_leg-1
2023-03-28 22:52:44,717 INFO  ExportHelperExtension.cs: 1136 - Found 35 in left_leg-1
2023-03-28 22:52:44,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_leg-1
2023-03-28 22:52:44,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2023-03-28 22:52:44,719 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-1
2023-03-28 22:52:44,719 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2023-03-28 22:52:44,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2023-03-28 22:52:44,720 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-2
2023-03-28 22:52:44,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2023-03-28 22:52:44,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-3
2023-03-28 22:52:44,721 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-3
2023-03-28 22:52:44,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-3
2023-03-28 22:52:44,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-4
2023-03-28 22:52:44,723 INFO  ExportHelperExtension.cs: 1136 - Found 60 in wheel-4
2023-03-28 22:52:44,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-4
2023-03-28 22:52:44,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2023-03-28 22:52:44,725 INFO  ExportHelperExtension.cs: 1136 - Found 124 in body-1
2023-03-28 22:52:44,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2023-03-28 22:52:44,778 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-28 22:54:14,729 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-03-28 22:54:14,751 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
